,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2016-04-12 07:00:00,20,4,12,7,18.0,14.0
2016-04-12 08:00:00,25,4,12,8,20.0,18.0
2016-04-12 09:00:00,38,4,12,9,25.0,20.0
2016-04-12 10:00:00,53,4,12,10,38.0,25.0
2016-04-12 11:00:00,53,4,12,11,53.0,38.0
2016-04-12 12:00:00,54,4,12,12,53.0,53.0
2016-04-12 13:00:00,48,4,12,13,54.0,53.0
2016-04-12 14:00:00,48,4,12,14,48.0,54.0
2016-04-12 15:00:00,48,4,12,15,48.0,48.0
2016-04-12 16:00:00,41,4,12,16,48.0,48.0
2016-04-12 17:00:00,45,4,12,17,41.0,48.0
2016-04-12 18:00:00,50,4,12,18,45.0,41.0
2016-04-12 19:00:00,48,4,12,19,50.0,45.0
2016-04-12 20:00:00,47,4,12,20,48.0,50.0
2016-04-12 21:00:00,41,4,12,21,47.0,48.0
2016-04-12 22:00:00,38,4,12,22,41.0,47.0
2016-04-12 23:00:00,38,4,12,23,38.0,41.0
2016-04-13 00:00:00,36,4,13,0,38.0,38.0
2016-04-13 01:00:00,33,4,13,1,36.0,38.0
2016-04-13 02:00:00,28,4,13,2,33.0,36.0
2016-04-13 03:00:00,22,4,13,3,28.0,33.0
2016-04-13 04:00:00,18,4,13,4,22.0,28.0
2016-04-13 05:00:00,19,4,13,5,18.0,22.0
2016-04-13 06:00:00,25,4,13,6,19.0,18.0
2016-04-13 07:00:00,27,4,13,7,25.0,19.0
2016-04-13 08:00:00,24,4,13,8,27.0,25.0
2016-04-13 09:00:00,33,4,13,9,24.0,27.0
2016-04-13 10:00:00,45,4,13,10,33.0,24.0
2016-04-13 11:00:00,41,4,13,11,45.0,33.0
2016-04-13 12:00:00,46,4,13,12,41.0,45.0
2016-04-13 13:00:00,40,4,13,13,46.0,41.0
2016-04-13 14:00:00,38,4,13,14,40.0,46.0
2016-04-13 15:00:00,43,4,13,15,38.0,40.0
2016-04-13 16:00:00,40,4,13,16,43.0,38.0
2016-04-13 17:00:00,39,4,13,17,40.0,43.0
2016-04-13 18:00:00,41,4,13,18,39.0,40.0
2016-04-13 19:00:00,43,4,13,19,41.0,39.0
2016-04-13 20:00:00,39,4,13,20,43.0,41.0
2016-04-13 21:00:00,35,4,13,21,39.0,43.0
2016-04-13 22:00:00,37,4,13,22,35.0,39.0
2016-04-13 23:00:00,35,4,13,23,37.0,35.0
2016-04-14 00:00:00,33,4,14,0,35.0,37.0
2016-04-14 01:00:00,27,4,14,1,33.0,35.0
2016-04-14 02:00:00,25,4,14,2,27.0,33.0
2016-04-14 03:00:00,21,4,14,3,25.0,27.0
2016-04-14 04:00:00,18,4,14,4,21.0,25.0
2016-04-14 05:00:00,17,4,14,5,18.0,21.0
2016-04-14 06:00:00,17,4,14,6,17.0,18.0
2016-04-14 07:00:00,21,4,14,7,17.0,17.0
2016-04-14 08:00:00,21,4,14,8,21.0,17.0
2016-04-14 09:00:00,28,4,14,9,21.0,21.0
2016-04-14 10:00:00,35,4,14,10,28.0,21.0
2016-04-14 11:00:00,41,4,14,11,35.0,28.0
2016-04-14 12:00:00,36,4,14,12,41.0,35.0
2016-04-14 13:00:00,36,4,14,13,36.0,41.0
2016-04-14 14:00:00,42,4,14,14,36.0,36.0
2016-04-14 15:00:00,43,4,14,15,42.0,36.0
2016-04-14 16:00:00,45,4,14,16,43.0,42.0
2016-04-14 17:00:00,47,4,14,17,45.0,43.0
2016-04-14 18:00:00,45,4,14,18,47.0,45.0
2016-04-14 19:00:00,45,4,14,19,45.0,47.0
2016-04-14 20:00:00,37,4,14,20,45.0,45.0
2016-04-14 21:00:00,36,4,14,21,37.0,45.0
2016-04-14 22:00:00,35,4,14,22,36.0,37.0
2016-04-14 23:00:00,36,4,14,23,35.0,36.0
2016-04-15 00:00:00,32,4,15,0,36.0,35.0
2016-04-15 01:00:00,29,4,15,1,32.0,36.0
2016-04-15 02:00:00,23,4,15,2,29.0,32.0
2016-04-15 03:00:00,21,4,15,3,23.0,29.0
2016-04-15 04:00:00,18,4,15,4,21.0,23.0
2016-04-15 05:00:00,16,4,15,5,18.0,21.0
2016-04-15 06:00:00,15,4,15,6,16.0,18.0
2016-04-15 07:00:00,22,4,15,7,15.0,16.0
2016-04-15 08:00:00,20,4,15,8,22.0,15.0
2016-04-15 09:00:00,33,4,15,9,20.0,22.0
2016-04-15 10:00:00,39,4,15,10,33.0,20.0
2016-04-15 11:00:00,42,4,15,11,39.0,33.0
2016-04-15 12:00:00,44,4,15,12,42.0,39.0
2016-04-15 13:00:00,38,4,15,13,44.0,42.0
2016-04-15 14:00:00,42,4,15,14,38.0,44.0
2016-04-15 15:00:00,36,4,15,15,42.0,38.0
2016-04-15 16:00:00,40,4,15,16,36.0,42.0
2016-04-15 17:00:00,37,4,15,17,40.0,36.0
2016-04-15 18:00:00,37,4,15,18,37.0,40.0
2016-04-15 19:00:00,40,4,15,19,37.0,37.0
2016-04-15 20:00:00,37,4,15,20,40.0,37.0
2016-04-15 21:00:00,40,4,15,21,37.0,40.0
2016-04-15 22:00:00,34,4,15,22,40.0,37.0
2016-04-15 23:00:00,33,4,15,23,34.0,40.0
2016-04-16 00:00:00,33,4,16,0,33.0,34.0
2016-04-16 01:00:00,24,4,16,1,33.0,33.0
2016-04-16 02:00:00,24,4,16,2,24.0,33.0
2016-04-16 03:00:00,21,4,16,3,24.0,24.0
2016-04-16 04:00:00,15,4,16,4,21.0,24.0
2016-04-16 05:00:00,14,4,16,5,15.0,21.0
2016-04-16 06:00:00,14,4,16,6,14.0,15.0
2016-04-16 07:00:00,17,4,16,7,14.0,14.0
2016-04-16 08:00:00,15,4,16,8,17.0,14.0
2016-04-16 09:00:00,21,4,16,9,15.0,17.0
2016-04-16 10:00:00,28,4,16,10,21.0,15.0
2016-04-16 11:00:00,26,4,16,11,28.0,21.0
2016-04-16 12:00:00,26,4,16,12,26.0,28.0
2016-04-16 13:00:00,24,4,16,13,26.0,26.0
2016-04-16 14:00:00,22,4,16,14,24.0,26.0
2016-04-16 15:00:00,22,4,16,15,22.0,24.0
2016-04-16 16:00:00,23,4,16,16,22.0,22.0
2016-04-16 17:00:00,20,4,16,17,23.0,22.0
2016-04-16 18:00:00,25,4,16,18,20.0,23.0
2016-04-16 19:00:00,32,4,16,19,25.0,20.0
2016-04-16 20:00:00,28,4,16,20,32.0,25.0
2016-04-16 21:00:00,27,4,16,21,28.0,32.0
2016-04-16 22:00:00,28,4,16,22,27.0,28.0
2016-04-16 23:00:00,25,4,16,23,28.0,27.0
2016-04-17 00:00:00,25,4,17,0,25.0,28.0
2016-04-17 01:00:00,25,4,17,1,25.0,25.0
2016-04-17 02:00:00,18,4,17,2,25.0,25.0
2016-04-17 03:00:00,15,4,17,3,18.0,25.0
2016-04-17 04:00:00,13,4,17,4,15.0,18.0
2016-04-17 05:00:00,13,4,17,5,13.0,15.0
2016-04-17 06:00:00,15,4,17,6,13.0,13.0
2016-04-17 07:00:00,13,4,17,7,15.0,13.0
2016-04-17 08:00:00,20,4,17,8,13.0,15.0
2016-04-17 09:00:00,23,4,17,9,20.0,13.0
2016-04-17 10:00:00,23,4,17,10,23.0,20.0
2016-04-17 11:00:00,26,4,17,11,23.0,23.0
2016-04-17 12:00:00,26,4,17,12,26.0,23.0
2016-04-17 13:00:00,24,4,17,13,26.0,26.0
2016-04-17 14:00:00,26,4,17,14,24.0,26.0
2016-04-17 15:00:00,24,4,17,15,26.0,24.0
2016-04-17 16:00:00,27,4,17,16,24.0,26.0
2016-04-17 17:00:00,30,4,17,17,27.0,24.0
2016-04-17 18:00:00,28,4,17,18,30.0,27.0
2016-04-17 19:00:00,33,4,17,19,28.0,30.0
2016-04-17 20:00:00,29,4,17,20,33.0,28.0
2016-04-17 21:00:00,30,4,17,21,29.0,33.0
2016-04-17 22:00:00,29,4,17,22,30.0,29.0
2016-04-17 23:00:00,27,4,17,23,29.0,30.0
2016-04-18 00:00:00,30,4,18,0,27.0,29.0
2016-04-18 01:00:00,24,4,18,1,30.0,27.0
2016-04-18 02:00:00,20,4,18,2,24.0,30.0
2016-04-18 03:00:00,18,4,18,3,20.0,24.0
2016-04-18 04:00:00,16,4,18,4,18.0,20.0
2016-04-18 05:00:00,15,4,18,5,16.0,18.0
2016-04-18 06:00:00,20,4,18,6,15.0,16.0
2016-04-18 07:00:00,20,4,18,7,20.0,15.0
2016-04-18 08:00:00,26,4,18,8,20.0,20.0
2016-04-18 09:00:00,36,4,18,9,26.0,20.0
2016-04-18 10:00:00,45,4,18,10,36.0,26.0
2016-04-18 11:00:00,47,4,18,11,45.0,36.0
2016-04-18 12:00:00,49,4,18,12,47.0,45.0
2016-04-18 13:00:00,48,4,18,13,49.0,47.0
2016-04-18 14:00:00,47,4,18,14,48.0,49.0
2016-04-18 15:00:00,48,4,18,15,47.0,48.0
2016-04-18 16:00:00,45,4,18,16,48.0,47.0
2016-04-18 17:00:00,45,4,18,17,45.0,48.0
2016-04-18 18:00:00,47,4,18,18,45.0,45.0
2016-04-18 19:00:00,48,4,18,19,47.0,45.0
2016-04-18 20:00:00,45,4,18,20,48.0,47.0
2016-04-18 21:00:00,43,4,18,21,45.0,48.0
2016-04-18 22:00:00,43,4,18,22,43.0,45.0
2016-04-18 23:00:00,41,4,18,23,43.0,43.0
2016-04-19 00:00:00,37,4,19,0,41.0,43.0
2016-04-19 01:00:00,34,4,19,1,37.0,41.0
2016-04-19 02:00:00,31,4,19,2,34.0,37.0
2016-04-19 03:00:00,27,4,19,3,31.0,34.0
2016-04-19 04:00:00,22,4,19,4,27.0,31.0
2016-04-19 05:00:00,27,4,19,5,22.0,27.0
2016-04-19 06:00:00,23,4,19,6,27.0,22.0
2016-04-19 07:00:00,27,4,19,7,23.0,27.0
2016-04-19 08:00:00,32,4,19,8,27.0,23.0
2016-04-19 09:00:00,32,4,19,9,32.0,27.0
2016-04-19 10:00:00,38,4,19,10,32.0,32.0
2016-04-19 11:00:00,45,4,19,11,38.0,32.0
2016-04-19 12:00:00,46,4,19,12,45.0,38.0
2016-04-19 13:00:00,37,4,19,13,46.0,45.0
2016-04-19 14:00:00,43,4,19,14,37.0,46.0
2016-04-19 15:00:00,44,4,19,15,43.0,37.0
2016-04-19 16:00:00,44,4,19,16,44.0,43.0
2016-04-19 17:00:00,44,4,19,17,44.0,44.0
2016-04-19 18:00:00,44,4,19,18,44.0,44.0
2016-04-19 19:00:00,45,4,19,19,44.0,44.0
2016-04-19 20:00:00,41,4,19,20,45.0,44.0
2016-04-19 21:00:00,42,4,19,21,41.0,45.0
2016-04-19 22:00:00,40,4,19,22,42.0,41.0
2016-04-19 23:00:00,39,4,19,23,40.0,42.0
2016-04-20 00:00:00,35,4,20,0,39.0,40.0
2016-04-20 01:00:00,32,4,20,1,35.0,39.0
2016-04-20 02:00:00,27,4,20,2,32.0,35.0
2016-04-20 03:00:00,21,4,20,3,27.0,32.0
2016-04-20 04:00:00,19,4,20,4,21.0,27.0
2016-04-20 05:00:00,18,4,20,5,19.0,21.0
2016-04-20 06:00:00,20,4,20,6,18.0,19.0
2016-04-20 07:00:00,25,4,20,7,20.0,18.0
2016-04-20 08:00:00,25,4,20,8,25.0,20.0
2016-04-20 09:00:00,29,4,20,9,25.0,25.0
2016-04-20 10:00:00,35,4,20,10,29.0,25.0
2016-04-20 11:00:00,44,4,20,11,35.0,29.0
2016-04-20 12:00:00,42,4,20,12,44.0,35.0
2016-04-20 13:00:00,36,4,20,13,42.0,44.0
2016-04-20 14:00:00,42,4,20,14,36.0,42.0
2016-04-20 15:00:00,41,4,20,15,42.0,36.0
2016-04-20 16:00:00,41,4,20,16,41.0,42.0
2016-04-20 17:00:00,40,4,20,17,41.0,41.0
2016-04-20 18:00:00,39,4,20,18,40.0,41.0
2016-04-20 19:00:00,43,4,20,19,39.0,40.0
2016-04-20 20:00:00,40,4,20,20,43.0,39.0
2016-04-20 21:00:00,38,4,20,21,40.0,43.0
2016-04-20 22:00:00,35,4,20,22,38.0,40.0
2016-04-20 23:00:00,31,4,20,23,35.0,38.0
2016-04-21 00:00:00,34,4,21,0,31.0,35.0
2016-04-21 01:00:00,29,4,21,1,34.0,31.0
2016-04-21 02:00:00,25,4,21,2,29.0,34.0
2016-04-21 03:00:00,19,4,21,3,25.0,29.0
2016-04-21 04:00:00,17,4,21,4,19.0,25.0
2016-04-21 05:00:00,18,4,21,5,17.0,19.0
2016-04-21 06:00:00,20,4,21,6,18.0,17.0
2016-04-21 07:00:00,25,4,21,7,20.0,18.0
2016-04-21 08:00:00,21,4,21,8,25.0,20.0
2016-04-21 09:00:00,29,4,21,9,21.0,25.0
2016-04-21 10:00:00,43,4,21,10,29.0,21.0
2016-04-21 11:00:00,45,4,21,11,43.0,29.0
2016-04-21 12:00:00,43,4,21,12,45.0,43.0
2016-04-21 13:00:00,40,4,21,13,43.0,45.0
2016-04-21 14:00:00,41,4,21,14,40.0,43.0
2016-04-21 15:00:00,40,4,21,15,41.0,40.0
2016-04-21 16:00:00,39,4,21,16,40.0,41.0
2016-04-21 17:00:00,39,4,21,17,39.0,40.0
2016-04-21 18:00:00,41,4,21,18,39.0,39.0
2016-04-21 19:00:00,40,4,21,19,41.0,39.0
2016-04-21 20:00:00,38,4,21,20,40.0,41.0
2016-04-21 21:00:00,39,4,21,21,38.0,40.0
2016-04-21 22:00:00,32,4,21,22,39.0,38.0
2016-04-21 23:00:00,35,4,21,23,32.0,39.0
2016-04-22 00:00:00,29,4,22,0,35.0,32.0
2016-04-22 01:00:00,25,4,22,1,29.0,35.0
2016-04-22 02:00:00,24,4,22,2,25.0,29.0
2016-04-22 03:00:00,20,4,22,3,24.0,25.0
2016-04-22 04:00:00,18,4,22,4,20.0,24.0
2016-04-22 05:00:00,13,4,22,5,18.0,20.0
2016-04-22 06:00:00,17,4,22,6,13.0,18.0
2016-04-22 07:00:00,21,4,22,7,17.0,13.0
2016-04-22 08:00:00,20,4,22,8,21.0,17.0
2016-04-22 09:00:00,27,4,22,9,20.0,21.0
2016-04-22 10:00:00,37,4,22,10,27.0,20.0
2016-04-22 11:00:00,39,4,22,11,37.0,27.0
2016-04-22 12:00:00,41,4,22,12,39.0,37.0
2016-04-22 13:00:00,40,4,22,13,41.0,39.0
2016-04-22 14:00:00,41,4,22,14,40.0,41.0
2016-04-22 15:00:00,41,4,22,15,41.0,40.0
2016-04-22 16:00:00,37,4,22,16,41.0,41.0
2016-04-22 17:00:00,35,4,22,17,37.0,41.0
2016-04-22 18:00:00,38,4,22,18,35.0,37.0
2016-04-22 19:00:00,39,4,22,19,38.0,35.0
2016-04-22 20:00:00,37,4,22,20,39.0,38.0
2016-04-22 21:00:00,38,4,22,21,37.0,39.0
2016-04-22 22:00:00,34,4,22,22,38.0,37.0
2016-04-22 23:00:00,33,4,22,23,34.0,38.0
2016-04-23 00:00:00,32,4,23,0,33.0,34.0
2016-04-23 01:00:00,28,4,23,1,32.0,33.0
2016-04-23 02:00:00,22,4,23,2,28.0,32.0
2016-04-23 03:00:00,18,4,23,3,22.0,28.0
2016-04-23 04:00:00,14,4,23,4,18.0,22.0
2016-04-23 05:00:00,14,4,23,5,14.0,18.0
2016-04-23 06:00:00,16,4,23,6,14.0,14.0
2016-04-23 07:00:00,18,4,23,7,16.0,14.0
2016-04-23 08:00:00,18,4,23,8,18.0,16.0
2016-04-23 09:00:00,22,4,23,9,18.0,18.0
2016-04-23 10:00:00,29,4,23,10,22.0,18.0
2016-04-23 11:00:00,31,4,23,11,29.0,22.0
2016-04-23 12:00:00,30,4,23,12,31.0,29.0
2016-04-23 13:00:00,25,4,23,13,30.0,31.0
2016-04-23 14:00:00,27,4,23,14,25.0,30.0
2016-04-23 15:00:00,25,4,23,15,27.0,25.0
2016-04-23 16:00:00,23,4,23,16,25.0,27.0
2016-04-23 17:00:00,24,4,23,17,23.0,25.0
2016-04-23 18:00:00,30,4,23,18,24.0,23.0
2016-04-23 19:00:00,31,4,23,19,30.0,24.0
2016-04-23 20:00:00,34,4,23,20,31.0,30.0
2016-04-23 21:00:00,28,4,23,21,34.0,31.0
2016-04-23 22:00:00,29,4,23,22,28.0,34.0
2016-04-23 23:00:00,32,4,23,23,29.0,28.0
2016-04-24 00:00:00,30,4,24,0,32.0,29.0
2016-04-24 01:00:00,25,4,24,1,30.0,32.0
2016-04-24 02:00:00,21,4,24,2,25.0,30.0
2016-04-24 03:00:00,17,4,24,3,21.0,25.0
2016-04-24 04:00:00,16,4,24,4,17.0,21.0
2016-04-24 05:00:00,11,4,24,5,16.0,17.0
2016-04-24 06:00:00,14,4,24,6,11.0,16.0
2016-04-24 07:00:00,15,4,24,7,14.0,11.0
2016-04-24 08:00:00,18,4,24,8,15.0,14.0
2016-04-24 09:00:00,24,4,24,9,18.0,15.0
2016-04-24 10:00:00,23,4,24,10,24.0,18.0
2016-04-24 11:00:00,26,4,24,11,23.0,24.0
2016-04-24 12:00:00,27,4,24,12,26.0,23.0
2016-04-24 13:00:00,28,4,24,13,27.0,26.0
2016-04-24 14:00:00,23,4,24,14,28.0,27.0
2016-04-24 15:00:00,23,4,24,15,23.0,28.0
2016-04-24 16:00:00,25,4,24,16,23.0,23.0
2016-04-24 17:00:00,24,4,24,17,25.0,23.0
2016-04-24 18:00:00,35,4,24,18,24.0,25.0
2016-04-24 19:00:00,37,4,24,19,35.0,24.0
2016-04-24 20:00:00,35,4,24,20,37.0,35.0
2016-04-24 21:00:00,34,4,24,21,35.0,37.0
2016-04-24 22:00:00,31,4,24,22,34.0,35.0
2016-04-24 23:00:00,34,4,24,23,31.0,34.0
2016-04-25 00:00:00,31,4,25,0,34.0,31.0
2016-04-25 01:00:00,24,4,25,1,31.0,34.0
2016-04-25 02:00:00,22,4,25,2,24.0,31.0
2016-04-25 03:00:00,16,4,25,3,22.0,24.0
2016-04-25 04:00:00,20,4,25,4,16.0,22.0
2016-04-25 05:00:00,17,4,25,5,20.0,16.0
2016-04-25 06:00:00,17,4,25,6,17.0,20.0
2016-04-25 07:00:00,23,4,25,7,17.0,17.0
2016-04-25 08:00:00,29,4,25,8,23.0,17.0
2016-04-25 09:00:00,47,4,25,9,29.0,23.0
2016-04-25 10:00:00,62,4,25,10,47.0,29.0
2016-04-25 11:00:00,61,4,25,11,62.0,47.0
2016-04-25 12:00:00,56,4,25,12,61.0,62.0
2016-04-25 13:00:00,48,4,25,13,56.0,61.0
2016-04-25 14:00:00,50,4,25,14,48.0,56.0
2016-04-25 15:00:00,51,4,25,15,50.0,48.0
2016-04-25 16:00:00,50,4,25,16,51.0,50.0
2016-04-25 17:00:00,52,4,25,17,50.0,51.0
2016-04-25 18:00:00,52,4,25,18,52.0,50.0
2016-04-25 19:00:00,49,4,25,19,52.0,52.0
2016-04-25 20:00:00,48,4,25,20,49.0,52.0
2016-04-25 21:00:00,40,4,25,21,48.0,49.0
2016-04-25 22:00:00,43,4,25,22,40.0,48.0
2016-04-25 23:00:00,42,4,25,23,43.0,40.0
2016-04-26 00:00:00,39,4,26,0,42.0,43.0
2016-04-26 01:00:00,34,4,26,1,39.0,42.0
2016-04-26 02:00:00,32,4,26,2,34.0,39.0
2016-04-26 03:00:00,25,4,26,3,32.0,34.0
2016-04-26 04:00:00,16,4,26,4,25.0,32.0
2016-04-26 05:00:00,21,4,26,5,16.0,25.0
2016-04-26 06:00:00,25,4,26,6,21.0,16.0
2016-04-26 07:00:00,28,4,26,7,25.0,21.0
2016-04-26 08:00:00,26,4,26,8,28.0,25.0
2016-04-26 09:00:00,29,4,26,9,26.0,28.0
2016-04-26 10:00:00,40,4,26,10,29.0,26.0
2016-04-26 11:00:00,39,4,26,11,40.0,29.0
2016-04-26 12:00:00,43,4,26,12,39.0,40.0
2016-04-26 13:00:00,36,4,26,13,43.0,39.0
2016-04-26 14:00:00,44,4,26,14,36.0,43.0
2016-04-26 15:00:00,44,4,26,15,44.0,36.0
2016-04-26 16:00:00,44,4,26,16,44.0,44.0
2016-04-26 17:00:00,41,4,26,17,44.0,44.0
2016-04-26 18:00:00,43,4,26,18,41.0,44.0
2016-04-26 19:00:00,47,4,26,19,43.0,41.0
2016-04-26 20:00:00,40,4,26,20,47.0,43.0
2016-04-26 21:00:00,36,4,26,21,40.0,47.0
2016-04-26 22:00:00,34,4,26,22,36.0,40.0
2016-04-26 23:00:00,36,4,26,23,34.0,36.0
2016-04-27 00:00:00,32,4,27,0,36.0,34.0
2016-04-27 01:00:00,29,4,27,1,32.0,36.0
2016-04-27 02:00:00,26,4,27,2,29.0,32.0
2016-04-27 03:00:00,21,4,27,3,26.0,29.0
2016-04-27 04:00:00,16,4,27,4,21.0,26.0
2016-04-27 05:00:00,16,4,27,5,16.0,21.0
2016-04-27 06:00:00,21,4,27,6,16.0,16.0
2016-04-27 07:00:00,26,4,27,7,21.0,16.0
2016-04-27 08:00:00,27,4,27,8,26.0,21.0
2016-04-27 09:00:00,31,4,27,9,27.0,26.0
2016-04-27 10:00:00,40,4,27,10,31.0,27.0
2016-04-27 11:00:00,40,4,27,11,40.0,31.0
2016-04-27 12:00:00,43,4,27,12,40.0,40.0
2016-04-27 13:00:00,37,4,27,13,43.0,40.0
2016-04-27 14:00:00,40,4,27,14,37.0,43.0
2016-04-27 15:00:00,39,4,27,15,40.0,37.0
2016-04-27 16:00:00,38,4,27,16,39.0,40.0
2016-04-27 17:00:00,36,4,27,17,38.0,39.0
2016-04-27 18:00:00,45,4,27,18,36.0,38.0
2016-04-27 19:00:00,44,4,27,19,45.0,36.0
2016-04-27 20:00:00,43,4,27,20,44.0,45.0
2016-04-27 21:00:00,37,4,27,21,43.0,44.0
2016-04-27 22:00:00,39,4,27,22,37.0,43.0
2016-04-27 23:00:00,35,4,27,23,39.0,37.0
2016-04-28 00:00:00,37,4,28,0,35.0,39.0
2016-04-28 01:00:00,27,4,28,1,37.0,35.0
2016-04-28 02:00:00,23,4,28,2,27.0,37.0
2016-04-28 03:00:00,24,4,28,3,23.0,27.0
2016-04-28 04:00:00,18,4,28,4,24.0,23.0
2016-04-28 05:00:00,17,4,28,5,18.0,24.0
2016-04-28 06:00:00,21,4,28,6,17.0,18.0
2016-04-28 07:00:00,25,4,28,7,21.0,17.0
2016-04-28 08:00:00,27,4,28,8,25.0,21.0
2016-04-28 09:00:00,36,4,28,9,27.0,25.0
2016-04-28 10:00:00,50,4,28,10,36.0,27.0
2016-04-28 11:00:00,53,4,28,11,50.0,36.0
2016-04-28 12:00:00,54,4,28,12,53.0,50.0
2016-04-28 13:00:00,41,4,28,13,54.0,53.0
2016-04-28 14:00:00,46,4,28,14,41.0,54.0
2016-04-28 15:00:00,39,4,28,15,46.0,41.0
2016-04-28 16:00:00,42,4,28,16,39.0,46.0
2016-04-28 17:00:00,41,4,28,17,42.0,39.0
2016-04-28 18:00:00,43,4,28,18,41.0,42.0
2016-04-28 19:00:00,42,4,28,19,43.0,41.0
2016-04-28 20:00:00,39,4,28,20,42.0,43.0
2016-04-28 21:00:00,38,4,28,21,39.0,42.0
2016-04-28 22:00:00,36,4,28,22,38.0,39.0
2016-04-28 23:00:00,38,4,28,23,36.0,38.0
2016-04-29 00:00:00,39,4,29,0,38.0,36.0
2016-04-29 01:00:00,29,4,29,1,39.0,38.0
2016-04-29 02:00:00,25,4,29,2,29.0,39.0
2016-04-29 03:00:00,20,4,29,3,25.0,29.0
2016-04-29 04:00:00,17,4,29,4,20.0,25.0
2016-04-29 05:00:00,17,4,29,5,17.0,20.0
2016-04-29 06:00:00,20,4,29,6,17.0,17.0
2016-04-29 07:00:00,26,4,29,7,20.0,17.0
2016-04-29 08:00:00,27,4,29,8,26.0,20.0
2016-04-29 09:00:00,30,4,29,9,27.0,26.0
2016-04-29 10:00:00,41,4,29,10,30.0,27.0
2016-04-29 11:00:00,40,4,29,11,41.0,30.0
2016-04-29 12:00:00,41,4,29,12,40.0,41.0
2016-04-29 13:00:00,38,4,29,13,41.0,40.0
2016-04-29 14:00:00,43,4,29,14,38.0,41.0
2016-04-29 15:00:00,38,4,29,15,43.0,38.0
2016-04-29 16:00:00,41,4,29,16,38.0,43.0
2016-04-29 17:00:00,37,4,29,17,41.0,38.0
2016-04-29 18:00:00,40,4,29,18,37.0,41.0
2016-04-29 19:00:00,39,4,29,19,40.0,37.0
2016-04-29 20:00:00,40,4,29,20,39.0,40.0
2016-04-29 21:00:00,35,4,29,21,40.0,39.0
2016-04-29 22:00:00,35,4,29,22,35.0,40.0
2016-04-29 23:00:00,33,4,29,23,35.0,35.0
2016-04-30 00:00:00,31,4,30,0,33.0,35.0
2016-04-30 01:00:00,28,4,30,1,31.0,33.0
2016-04-30 02:00:00,23,4,30,2,28.0,31.0
2016-04-30 03:00:00,15,4,30,3,23.0,28.0
2016-04-30 04:00:00,15,4,30,4,15.0,23.0
2016-04-30 05:00:00,16,4,30,5,15.0,15.0
2016-04-30 06:00:00,17,4,30,6,16.0,15.0
2016-04-30 07:00:00,14,4,30,7,17.0,16.0
2016-04-30 08:00:00,21,4,30,8,14.0,17.0
2016-04-30 09:00:00,21,4,30,9,21.0,14.0
2016-04-30 10:00:00,21,4,30,10,21.0,21.0
2016-04-30 11:00:00,26,4,30,11,21.0,21.0
2016-04-30 12:00:00,27,4,30,12,26.0,21.0
2016-04-30 13:00:00,25,4,30,13,27.0,26.0
2016-04-30 14:00:00,21,4,30,14,25.0,27.0
2016-04-30 15:00:00,21,4,30,15,21.0,25.0
2016-04-30 16:00:00,23,4,30,16,21.0,21.0
2016-04-30 17:00:00,22,4,30,17,23.0,21.0
2016-04-30 18:00:00,26,4,30,18,22.0,23.0
2016-04-30 19:00:00,29,4,30,19,26.0,22.0
2016-04-30 20:00:00,28,4,30,20,29.0,26.0
2016-04-30 21:00:00,24,4,30,21,28.0,29.0
2016-04-30 22:00:00,25,4,30,22,24.0,28.0
2016-04-30 23:00:00,28,4,30,23,25.0,24.0
2016-05-01 00:00:00,25,5,1,0,28.0,25.0
2016-05-01 01:00:00,23,5,1,1,25.0,28.0
2016-05-01 02:00:00,20,5,1,2,23.0,25.0
2016-05-01 03:00:00,16,5,1,3,20.0,23.0
2016-05-01 04:00:00,13,5,1,4,16.0,20.0
2016-05-01 05:00:00,14,5,1,5,13.0,16.0
2016-05-01 06:00:00,13,5,1,6,14.0,13.0
2016-05-01 07:00:00,18,5,1,7,13.0,14.0
2016-05-01 08:00:00,18,5,1,8,18.0,13.0
2016-05-01 09:00:00,20,5,1,9,18.0,18.0
2016-05-01 10:00:00,30,5,1,10,20.0,18.0
2016-05-01 11:00:00,27,5,1,11,30.0,20.0
2016-05-01 12:00:00,27,5,1,12,27.0,30.0
2016-05-01 13:00:00,24,5,1,13,27.0,27.0
2016-05-01 14:00:00,24,5,1,14,24.0,27.0
2016-05-01 15:00:00,28,5,1,15,24.0,24.0
2016-05-01 16:00:00,26,5,1,16,28.0,24.0
2016-05-01 17:00:00,25,5,1,17,26.0,28.0
2016-05-01 18:00:00,25,5,1,18,25.0,26.0
2016-05-01 19:00:00,31,5,1,19,25.0,25.0
2016-05-01 20:00:00,30,5,1,20,31.0,25.0
2016-05-01 21:00:00,27,5,1,21,30.0,31.0
2016-05-01 22:00:00,31,5,1,22,27.0,30.0
2016-05-01 23:00:00,29,5,1,23,31.0,27.0
2016-05-02 00:00:00,27,5,2,0,29.0,31.0
2016-05-02 01:00:00,22,5,2,1,27.0,29.0
2016-05-02 02:00:00,16,5,2,2,22.0,27.0
2016-05-02 03:00:00,16,5,2,3,16.0,22.0
2016-05-02 04:00:00,19,5,2,4,16.0,16.0
2016-05-02 05:00:00,18,5,2,5,19.0,16.0
2016-05-02 06:00:00,18,5,2,6,18.0,19.0
2016-05-02 07:00:00,24,5,2,7,18.0,18.0
